city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,dew_humidity,total_cases
iq,2002,44,2002-10-29,0.3290857,0.2862143,0.2940571,0.3159286,298.518571429,300.242857143,307.3,294.9,39.7,91.9442857143,89.77,9.02857142857,28.0801163600732,10.306694636425675,34.1,22.5,34.1,-2.4826564655012184,28
iq,2002,45,2002-11-05,0.3071429,0.27695,0.2879286,0.3642857,297.537142857,298.657142857,306.5,293.9,124.2,95.2857142857,95.47,6.51428571429,28.3,11.0,33.8,22.6,63.9,-2.0591602976037366,26
iq,2002,46,2002-11-12,0.2368333,0.2021571,0.2095143,0.1620286,297.165714286,298.021428571,306.6,293.9,91.33,96.0471428571,91.36,5.47142857143,27.6,10.7,33.6,21.4,212.6,-1.582218725837704,18
iq,2002,47,2002-11-19,0.2506143,0.2791333,0.2156333,0.2982667,297.375714286,298.828571429,305.9,294.4,85.8,96.84,61.69,7.4,27.35,8.9,33.5,21.7,77.0,-2.2662537231655446,27
iq,2002,48,2002-11-26,0.3109286,0.2852286,0.2907286,0.2563286,298.35,299.892857143,309.5,292.0,56.92,93.3957142857,60.15,10.3857142857,28.1,10.55,34.0,22.0,17.2,-2.7332004875422435,11
iq,2002,49,2002-12-03,0.3008,0.2528,0.3449571,0.3483286,298.324285714,299.657142857,306.8,294.3,49.2,90.6628571429,49.69,8.0,28.5,9.75,33.7,22.9,46.0,-1.837905517221712,38
iq,2002,50,2002-12-10,0.2680286,0.1424286,0.2886714,0.1850714,297.884285714,298.95,307.4,294.2,30.89,92.6142857143,35.02,7.92857142857,27.65,9.45,34.0,22.9,57.2,-1.69848668762882,29
iq,2002,51,2002-12-17,0.2542286,0.1839143,0.2707143,0.2090286,297.818571429,299.057142857,306.0,294.8,24.3,93.8457142857,25.73,6.85714285714,27.98,8.72,34.0,23.3,24.0,-2.0480632839905994,21
iq,2002,52,2002-12-24,0.1194,0.1364,0.1718286,0.1895857,297.872857143,299.171428571,305.7,293.8,54.7,93.4085714286,151.73,8.0,27.975,10.65,33.8,21.9,137.9,-2.031804119136083,11
iq,2003,1,2003-01-01,0.3234143,0.3004143,0.3291857,0.3184286,299.375714286,300.821428571,308.6,293.1,28.3,84.06,46.91,12.1,28.45,9.95,34.4,22.4,92.9,-0.941779689300986,10
iq,2003,2,2003-01-08,0.4884,0.4024429,0.4149286,0.4697,297.684285714,299.171428571,308.6,291.5,33.6,91.56,11.77,8.42857142857,28.9333333333,10.2,35.0,22.1,35.1,-1.0245143348284511,5
iq,2003,3,2003-01-15,0.303,0.1694667,0.2915429,0.3012857,296.92,298.614285714,305.2,293.4,27.9,94.3742857143,60.46,7.74285714286,28.0,9.5,33.3,22.5,164.4,-0.9466511100204016,6
iq,2003,4,2003-01-22,0.2249571,0.2602714,0.2069286,0.2895,298.125714286,299.564285714,307.7,291.6,8.8,84.46,84.05,10.2714285714,28.4,10.6,34.2,23.0,67.1,0.33729130369847415,2
iq,2003,5,2003-01-29,0.1660286,0.1406286,0.1913857,0.1834429,299.487142857,300.242857143,310.0,292.5,6.26,74.8842857143,35.05,11.7714285714,28.6,12.0,35.4,22.5,7.9,1.6876219783501873,1
iq,2003,6,2003-02-05,0.19145,0.08642857,0.1368,0.1567143,297.218571429,298.4,304.9,292.0,170.6,94.5528571429,56.36,7.45714285714,26.6,7.0,33.8,22.4,41.9,-1.4702626764930766,2
iq,2003,7,2003-02-12,0.3137143,0.2284143,0.2521143,0.2864714,296.585714286,297.671428571,302.9,293.2,38.7,94.3542857143,70.63,6.02857142857,26.75,8.35,33.2,22.4,55.9,-0.38389116947937085,2
iq,2003,8,2003-02-19,0.1262571,0.1355143,0.1036571,0.1337143,298.567142857,300.1,308.6,292.5,41.1,89.9742857143,25.03,10.8857142857,27.563147816188977,8.729297530926644,32.4,23.3,121.9,-1.711662129306891,3
iq,2003,9,2003-02-26,0.2976,0.2366333,0.22915,0.2072833,299.35,300.514285714,308.6,294.4,53.6,86.0128571429,132.2,9.11428571429,29.4,11.2,35.0,22.9,0.0,-1.7409804435325666,5
iq,2003,10,2003-03-05,0.1695286,0.1389571,0.2340571,0.1851429,297.508571429,298.892857143,306.6,294.3,134.46,92.4685714286,63.71,7.9,27.95,9.1,32.9,22.9,5.0,-1.0255390126131068,1
iq,2003,11,2003-03-12,0.2,0.1902857,0.1589429,0.1636286,296.68,297.635714286,305.9,292.4,186.8,96.1714285714,47.97,6.24285714286,26.7,7.5,32.0,22.1,98.4,-1.0356985675491337,4
iq,2003,12,2003-03-19,0.2142143,0.2251571,0.2191714,0.2485,297.892857143,299.171428571,308.9,293.4,362.03,93.6285714286,109.04,8.34285714286,27.6,9.9,33.5,22.7,61.9,-2.045994547297763,2
iq,2003,13,2003-03-26,0.1475286,0.2694571,0.1268571,0.2059143,298.644285714,300.392857143,308.1,294.3,44.5,91.5942857143,93.61,9.47142857143,30.8,15.8,42.2,21.8,75.9,-2.341110753307349,4
iq,2003,14,2003-04-02,0.2482,0.2627714,0.2065,0.2886857,298.077142857,299.642857143,307.5,292.9,44.72,93.0142857143,89.38,9.34285714286,28.26,9.96,34.2,22.6,75.0,-2.071301370970892,0
iq,2003,15,2003-04-09,0.2052429,0.1842,0.1931286,0.2087857,298.082857143,298.971428571,305.9,293.9,86.23,96.27,78.59,7.02857142857,28.175,9.675,34.5,22.9,79.0,-3.143346775546642,0
iq,2003,16,2003-04-16,0.2668286,0.2182286,0.1998714,0.2621429,296.747142857,297.521428571,304.0,293.2,43.85,95.9928571429,51.14,4.75714285714,27.72,8.48,34.2,22.4,49.0,-1.083073435544356,0
iq,2003,17,2003-04-23,0.3234429,0.2531714,0.2852286,0.2931,297.992857143,299.478571429,306.3,293.4,56.6,92.5471428571,77.34,8.38571428571,28.2,10.45,33.9,21.8,82.9,-1.8844882914134127,0
iq,2003,18,2003-04-30,0.4350571,0.3769143,0.2636143,0.3348429,296.691428571,297.585714286,304.5,294.0,247.6,97.2771428571,65.43,5.08571428571,27.2,8.33333333333,32.9,22.7,105.9,-1.3123221244647525,1
iq,2003,19,2003-05-07,0.1994286,0.1501,0.1834667,0.1477,296.454285714,297.964285714,305.2,292.9,59.5,96.14,138.05,7.15714285714,28.35,9.31666666667,33.6,23.4,69.0,-0.6607473103760841,1
iq,2003,20,2003-05-14,0.2454286,0.1847,0.2614571,0.2688857,294.922857143,295.242857143,301.5,290.1,95.3,98.1328571429,84.16,4.77142857143,27.0,8.8,32.5,22.0,246.2,0.9473970389643124,1
iq,2003,21,2003-05-21,0.1892571,0.16695,0.1843,0.1707429,295.878571429,296.835714286,304.1,291.6,34.56,95.8542857143,23.7,6.75714285714,27.4666666667,8.9,32.5,22.3,145.8,0.3121492268683387,1
iq,2003,22,2003-05-28,0.2411429,0.1987,0.2537286,0.2544571,297.648571429,298.971428571,306.1,293.3,113.8,92.4614285714,166.52,9.31428571429,27.7,8.72,35.0,22.4,187.9,-1.2062912461198216,1
iq,2003,23,2003-06-04,0.2369571,0.1213143,0.1923143,0.2074,296.591428571,297.757142857,303.9,294.2,40.7,97.6171428571,70.25,5.51428571429,27.2,8.15,33.4,22.4,72.1,-1.262810682567505,2
iq,2003,24,2003-06-11,0.3135857,0.3539833,0.2658571,0.2809143,296.837142857,297.807142857,303.4,292.8,61.8,96.2228571429,98.72,7.07142857143,27.7,9.575,33.2,21.6,107.0,-1.2679534519104874,3
iq,2003,25,2003-06-18,0.3237,0.2755,0.3547571,0.2723143,296.008571429,296.757142857,304.9,291.0,5.56,90.0485714286,47.15,8.91428571429,27.525,10.725,33.5,21.8,40.4,1.7939629691864074,4
iq,2003,26,2003-06-25,0.1882571,0.2322667,0.1737714,0.1928,295.387142857,296.357142857,303.7,291.8,38.1,95.5757142857,88.88,6.54285714286,26.95,9.45,32.7,21.9,93.5,1.0355361110863506,6
iq,2003,27,2003-07-02,0.2618143,0.1715857,0.3099429,0.2584286,295.128571429,295.992857143,305.5,291.7,42.5,94.1271428571,61.09,6.5,25.8666666667,7.5,33.8,21.7,79.3,1.7283861832517526,2
iq,2003,28,2003-07-09,0.1802714,0.1629714,0.1541286,0.1611,296.942857143,298.307142857,307.3,291.4,13.55,86.6557142857,53.58,10.1,27.075,10.875,33.2,20.7,1.5,1.5698279769712689,2
iq,2003,29,2003-07-16,0.1935714,0.16885,0.1590857,0.2314714,296.79,298.171428571,306.6,287.3,27.06,85.6114285714,65.2,12.0,27.6666666667,10.8333333333,33.4,17.4,23.8,2.1580956820114445,5
iq,2003,30,2003-07-23,0.2858143,0.1630714,0.2880286,0.2774571,296.485714286,298.042857143,305.4,289.2,6.39,77.8042857143,2.64,11.4285714286,26.4666666667,10.3666666667,32.1,18.0,9.9,4.6549799143179955,1
iq,2003,31,2003-07-30,0.2077857,0.1562143,0.1743286,0.2188143,296.822857143,298.357142857,306.9,291.2,12.0,82.27,24.64,10.3142857143,27.225,9.9,32.4,21.3,69.1,2.9152097031681157,1
iq,2003,32,2003-08-06,0.2443714,0.1746429,0.2174143,0.2323,297.658571429,298.55,308.2,290.8,6.5,77.8614285714,89.28,12.6428571429,27.85,11.2,34.2,21.3,117.0,3.0847873945514985,0
iq,2003,33,2003-08-13,0.2471143,0.1711143,0.2337429,0.2638,297.338571429,298.271428571,307.0,291.3,21.0,83.9271428571,52.47,10.6571428571,27.4,10.05,34.4,21.7,79.0,1.6162750768867302,0
iq,2003,34,2003-08-20,0.4252429,0.3624833,0.3566143,0.3855286,297.365714286,298.857142857,308.1,292.0,35.1,81.9428571429,45.38,10.0571428571,27.75,11.9,34.0,20.0,18.3,2.4545951333947005,0
iq,2003,35,2003-08-27,0.2495857,0.2122,0.2508143,0.2652143,297.875714286,299.671428571,306.6,291.2,18.03,85.7257142857,29.51,10.8857142857,28.0,12.1,34.4,21.4,95.7,0.43426483192374277,0
iq,2003,36,2003-09-03,0.3417,0.2863143,0.2101857,0.2659857,297.381428571,298.442857143,309.5,289.1,33.5,70.9285714286,8.84,12.7714285714,26.65,11.9,33.9,18.5,0.8,5.708656082115557,2
iq,2003,37,2003-09-10,0.2232286,0.2028714,0.1952571,0.2701857,298.831428571,300.192857143,310.2,292.0,6.0,76.5328571429,36.42,12.6714285714,27.8333333333,12.3,34.3,21.0,53.1,1.8514683195509813,0
iq,2003,38,2003-09-17,0.3644857,0.2609857,0.3164571,0.3851571,296.948571429,297.707142857,310.6,288.2,115.2,85.03,55.73,10.7571428571,27.8,11.6,35.3,16.8,92.3,2.118792250993745,3
iq,2003,39,2003-09-24,0.4011857,0.3545167,0.3276714,0.3920429,298.144285714,299.292857143,307.9,293.0,53.36,88.1171428571,100.55,9.47142857143,28.0333333333,10.6333333333,34.7,21.8,27.2,-0.7122887250984458,0
iq,2003,40,2003-10-01,0.2535,0.2371143,0.2290286,0.2321714,299.357142857,300.7,310.6,292.9,253.3,83.6828571429,74.6,11.6,28.575,12.175,35.5,21.8,34.5,-0.910605841026849,0
iq,2003,41,2003-10-08,0.1760286,0.1963833,0.2257571,0.2349286,297.915714286,299.885714286,309.0,292.5,42.5,92.1657142857,38.3,11.2,27.2,9.35,35.7,22.3,138.2,-1.5802565901506909,0
iq,2003,42,2003-10-15,0.2758286,0.2288429,0.2752,0.2871143,298.162857143,299.35,305.6,293.8,34.6,90.3428571429,44.16,8.52857142857,28.3,10.65,34.4,22.9,36.0,-1.4186146599901022,2
iq,2003,43,2003-10-22,0.4750143,0.3795,0.4249429,0.4324429,298.957142857,300.678571429,311.2,294.6,41.2,87.37,39.52,9.95714285714,27.975,10.475,34.5,20.7,32.1,-1.5047334505880345,2
iq,2003,44,2003-10-29,0.1345143,0.1314714,0.1153571,0.1212714,300.041428571,300.842857143,310.1,292.3,6.1,77.7842857143,32.47,12.0857142857,28.7333333333,11.1333333333,35.5,22.8,56.4,-0.12456114657497984,3
iq,2003,45,2003-11-05,0.3946571,0.3269571,0.3912143,0.4190429,298.135714286,299.957142857,310.8,292.3,85.3,88.48,105.14,9.42857142857,27.6,9.56666666667,34.0,21.9,139.7,-0.8046331085190489,3
iq,2003,46,2003-11-12,0.3176857,0.3246,0.2498,0.3244714,298.367142857,300.171428571,308.4,290.9,36.4,86.7557142857,31.08,10.6285714286,28.5,10.85,35.5,20.8,79.0,-0.6692645340501254,3
iq,2003,47,2003-11-19,0.2636429,0.2816571,0.2466667,0.3012571,298.681428571,300.107142857,307.0,294.8,40.8,90.8828571429,123.63,9.04285714286,27.9,10.55,36.0,22.4,284.4,-2.2006575553325733,1
iq,2003,48,2003-11-26,0.2749,0.2452,0.3094571,0.2953286,299.222857143,299.607142857,308.5,294.3,51.4,86.9957142857,81.27,9.07142857143,28.3,10.2333333333,34.7,22.0,26.2,-1.9857931146161332,2
iq,2003,49,2003-12-03,0.4003429,0.3180571,0.3287714,0.3696429,298.315714286,299.735714286,309.4,293.5,77.83,89.2071428571,72.23,9.7,28.7666666667,10.1666666667,35.1,22.0,138.0,-1.3358315599265134,3
iq,2003,50,2003-12-10,0.3586286,0.24435,0.3519,0.3588,298.685714286,300.25,306.4,294.8,178.89,93.2314285714,108.62,8.27142857143,28.4,11.7,34.2,22.5,47.4,-3.1495723683693133,6
iq,2003,51,2003-12-17,0.1926667,0.2244,0.1361143,0.1363143,298.168571429,299.542857143,308.5,294.1,65.04,93.9171428571,64.95,8.34285714286,28.3,10.45,34.8,22.1,66.8,-2.398742085943452,5
iq,2003,52,2003-12-24,0.2850778,0.2306556,0.2676444,0.2647778,296.297142857,297.05,302.6,294.3,82.68,96.9371428571,49.42,4.18571428571,27.3,9.6,33.1,22.3,185.7,-0.6101433543308299,1
iq,2004,1,2004-01-01,0.2025714,0.1989667,0.2445571,0.1879571,297.8705576531464,299.1245638737952,307.02444855966,292.8703956105552,57.68344929706973,88.65705058112712,64.26972662447997,9.180162569834096,27.497418421718066,10.506666247891502,33.97056921150989,21.23078292709991,62.43487627605697,-0.42370203702034814,4
iq,2004,2,2004-01-08,0.24942,0.30885,0.2086286,0.2590143,297.437142857,298.742857143,304.0,294.9,55.3,95.7942857143,78.53,6.2,27.4333333333,8.66666666667,34.2,22.4,137.2,-2.051040406161182,5
iq,2004,3,2004-01-15,0.32786,0.29844,0.30672,0.34024,297.752857143,298.957142857,306.2,294.5,62.5,96.1285714286,63.47,6.82857142857,28.7,9.9,34.1,23.1,68.1,-2.645255235533573,8
iq,2004,4,2004-01-22,0.3205857,0.3365286,0.2566,0.3441143,299.62,300.828571429,308.3,293.6,19.4,82.4671428571,29.23,11.2285714286,28.7333333333,11.4,34.6,21.8,20.1,-0.9822531636095381,5
iq,2004,5,2004-01-29,0.2330143,0.2351857,0.1964857,0.2055429,300.9,302.15,309.7,293.2,1.6,65.2842857143,4.65,13.6428571429,28.925,12.125,35.6,22.3,0.0,3.2599510720187106,2
iq,2004,6,2004-02-05,0.1235429,0.0993,0.1128571,0.1172,299.902857143,301.371428571,309.8,293.2,9.0,72.9271428571,13.2,14.0857142857,29.2,13.525,36.4,20.6,24.1,1.7229817560245708,3
iq,2004,7,2004-02-12,0.2787429,0.2987571,0.3127143,0.3048286,298.27,299.55,307.2,294.8,33.46,86.7657142857,24.83,8.5,27.925,9.5,33.3,22.8,13.4,-0.5809994782491581,3
iq,2004,8,2004-02-19,0.2366286,0.1670429,0.1970286,0.2225143,298.081428571,299.75,310.1,292.6,34.5,87.7185714286,39.06,9.72857142857,26.6,8.1,35.5,22.0,8.6,-0.6073697435746662,1
iq,2004,9,2004-02-26,0.3190571,0.3352333,0.2176286,0.3000286,297.882857143,299.435714286,308.0,294.3,83.27,93.0128571429,125.04,7.81428571429,27.4666666667,10.1333333333,34.4,20.6,18.9,-1.6307636364911284,6
iq,2004,10,2004-03-04,0.2094714,0.2086571,0.1715,0.1935714,297.981428571,299.428571429,308.1,293.2,49.36,92.5614285714,52.08,9.08571428571,28.4,11.3,34.5,22.3,79.0,-1.8086744221035418,4
iq,2004,11,2004-03-11,0.3076833,0.2140167,0.33865,0.3110429,296.777142857,297.521428571,304.4,293.5,76.75,96.2885714286,80.33,5.24285714286,28.0,11.0,33.5,22.5,24.1,-1.1921589644989745,1
iq,2004,12,2004-03-18,0.3859857,0.4247833,0.3514143,0.3465286,297.887142857,299.535714286,305.5,292.9,75.16,93.6285714286,137.83,9.78571428571,28.3,9.5,34.3,21.7,187.2,-2.0349072242819335,2
iq,2004,13,2004-03-25,0.3062833,0.19872,0.02988,0.29015,297.312857143,298.2,303.5,294.0,76.2,96.2385714286,120.1,5.71428571429,28.65,9.3,34.0,23.6,142.6,-2.016734378838128,3
iq,2004,14,2004-04-01,0.136,0.138,0.1862333,0.1294333,297.202857143,298.264285714,303.9,293.8,88.9,97.9414285714,101.22,5.21428571429,28.0666666667,9.1,33.9,22.7,2.0,-2.328950298041873,1
iq,2004,15,2004-04-08,0.3592143,0.3348429,0.2791571,0.3612714,297.812857143,298.978571429,305.6,294.2,135.4,96.4985714286,47.26,6.27142857143,27.65,9.5,33.1,22.3,4.0,-2.8350163639202095,8
iq,2004,16,2004-04-15,0.2441857,0.1958286,0.1747,0.1882286,298.217142857,299.65,308.4,292.9,54.89,92.32,61.8,8.98571428571,28.0333333333,10.3666666667,33.6,21.7,36.9,-2.088594904207333,4
iq,2004,17,2004-04-22,0.3742857,0.3308,0.2340333,0.2549429,297.78,298.514285714,304.0,293.9,90.3,94.7885714286,113.62,6.0,28.0,10.65,34.5,22.5,39.6,-2.2541417231398517,6
iq,2004,18,2004-04-29,0.27884,0.1637667,0.1911833,0.3266286,297.127142857,297.828571429,303.5,293.6,133.17,97.8085714286,65.82,5.02857142857,27.5333333333,8.66666666667,32.9,22.6,148.5,-2.161189376768179,7
iq,2004,19,2004-05-06,0.1575667,0.1215429,0.1904143,0.1225333,297.798571429,299.128571429,305.9,293.1,56.52,95.1157142857,83.93,8.71428571429,27.2333333333,9.93333333333,33.3,22.0,97.0,-2.372459040358138,5
iq,2004,20,2004-05-13,0.1716667,0.1522333,0.1598333,0.1769,296.414285714,297.214285714,303.4,292.6,45.5,93.8971428571,34.81,5.77142857143,27.3,8.4,33.0,19.5,91.8,-0.039476724358971,8
iq,2004,21,2004-05-20,0.2254667,0.18515,0.1942,0.2483167,297.602857143,299.178571429,308.2,292.0,83.0,91.6271428571,173.45,9.1,26.65,7.4,34.2,22.5,296.9,-0.8690495430965107,6
iq,2004,22,2004-05-27,0.1903143,0.07784286,0.1931714,0.1023286,297.305714286,298.328571429,306.4,291.7,42.6,93.5757142857,35.43,9.62857142857,27.08134505197043,10.194404964031165,33.3,20.5,28.2,-1.0365972623585185,5
iq,2004,23,2004-06-03,0.1073,0.1170667,0.1967857,0.1106143,296.767142857,297.821428571,304.1,292.8,36.63,94.6928571429,88.62,8.18571428571,27.5,9.5,32.8,19.8,203.0,-0.6486159283810236,6
iq,2004,24,2004-06-10,0.2378429,0.2350833,0.1669571,0.2119714,295.574285714,296.25,300.0,293.0,51.89,96.8757142857,85.28,5.04285714286,26.8,8.56666666667,32.0,20.9,87.9,0.41232277128058004,6
iq,2004,25,2004-06-17,0.3329571,0.191,0.2340429,0.3255143,296.204285714,297.321428571,306.0,292.1,24.5,92.3714285714,94.52,7.78571428571,25.9,8.4,33.3,21.5,43.2,0.812328885543613,13
iq,2004,26,2004-06-24,0.2392333,0.1535429,0.1328286,0.1970429,295.634285714,296.814285714,304.2,289.8,25.9,90.4471428571,32.95,8.4,25.075,9.075,32.1,18.6,98.5,1.9941259284948731,2
iq,2004,27,2004-07-01,0.2572143,0.3249286,0.1978,0.1967571,296.151428571,297.585714286,304.4,291.8,50.7,94.6685714286,46.39,8.45714285714,25.9,8.15,30.9,21.1,170.1,0.3091430321310407,10
iq,2004,28,2004-07-08,0.3175571,0.3013857,0.2793714,0.3355429,296.617142857,298.085714286,305.1,291.8,18.67,90.9057142857,83.94,9.48571428571,26.55,8.85,32.0,21.8,43.2,0.6547275199096425,3
iq,2004,29,2004-07-15,0.2328286,0.2737667,0.2338,0.1532429,297.501428571,298.935714286,306.9,291.4,24.76,85.1585714286,48.09,11.2142857143,26.8,11.7,33.1,20.5,31.0,1.2545380252594764,12
iq,2004,30,2004-07-22,0.2679429,0.2995,0.2177,0.2849857,296.812857143,298.114285714,304.4,291.8,25.42,90.9285714286,53.78,10.2,26.3,8.8,32.1,21.9,103.1,0.3646668641355334,7
iq,2004,31,2004-07-29,0.2089,0.1555,0.2203,0.2542571,296.017142857,297.292857143,306.1,291.7,27.62,92.5271428571,85.96,8.84285714286,26.354229085586958,10.381515569984558,32.9,19.4,6.0,1.0929057871746446,6
iq,2004,32,2004-08-05,0.2489,0.2659571,0.2185286,0.2375571,297.517142857,298.964285714,307.4,291.0,3.9,79.7185714286,29.82,12.1571428571,26.695050725646027,11.979829948243164,34.0,18.3,55.1,2.937268056118149,5
iq,2004,33,2004-08-12,0.1910714,0.227,0.1685286,0.2957,296.53,297.635714286,307.2,288.1,4.1,79.2357142857,18.44,12.1857142857,25.980814037566283,9.447179024236007,31.3,20.0,0.5,4.203810334891022,6
iq,2004,34,2004-08-19,0.3931286,0.3286429,0.2767714,0.3885143,297.82,299.985714286,308.3,290.2,7.9,78.4814285714,23.78,14.2857142857,27.531557168892267,10.87706412795687,33.6754293225874,21.7,0.5,2.5524382831589367,6
iq,2004,35,2004-08-26,0.3113,0.2609286,0.2330143,0.2997857,298.142857143,299.807142857,310.1,291.1,23.2,83.1728571429,42.86,12.5285714286,26.90019436280745,10.502145237730886,32.8,20.4,0.0,0.9534869575817526,6
iq,2004,36,2004-09-02,0.3343571,0.3720286,0.3420143,0.2845857,297.771428571,299.378571429,307.8,291.7,41.89,86.54,147.32,11.1285714286,27.1,9.8,32.0,20.9,195.1,0.36765367690342354,8
iq,2004,37,2004-09-09,0.1302667,0.15128,0.1108143,0.1174857,298.457142857,300.514285714,308.2,294.7,35.7,88.7428571429,46.58,10.2857142857,27.4,8.7,34.3,23.0,23.2,-1.267963143211537,6
iq,2004,38,2004-09-16,0.2680714,0.2102286,0.2273429,0.32515,297.721428571,299.064285714,308.9,293.3,59.5,91.2,36.64,8.92857142857,27.1666666667,9.5,33.0,20.4,87.3,-0.9386765841551352,9
iq,2004,39,2004-09-23,0.3915333,0.3207286,0.1595857,0.3325286,298.628571429,299.971428571,309.8,292.4,6.9,79.5571428571,48.68,13.2,28.0,13.5,34.7,18.8,20.1,1.2080133969048659,12
iq,2004,40,2004-09-30,0.2754571,0.2193,0.2612571,0.3283857,299.17,300.914285714,310.6,293.8,70.02,84.8071428571,85.69,11.6571428571,28.65,13.1,35.5,21.8,40.1,-1.2973977497440827,19
iq,2004,41,2004-10-07,0.2614714,0.1862429,0.3057286,0.2577429,297.568571429,298.742857143,305.5,292.7,39.9,88.8257142857,52.27,8.82857142857,26.975,10.875,33.0,20.6,27.9,-0.10312044780601823,8
iq,2004,42,2004-10-14,0.3523286,0.2841714,0.3764143,0.3553429,298.057142857,299.264285714,307.2,293.3,51.6,94.16,65.25,8.35714285714,28.55,11.3,34.5,21.4,120.6,-2.419950199956532,16
iq,2004,43,2004-10-21,0.2538429,0.1996667,0.3036857,0.2235571,299.428571429,300.921428571,309.6,292.8,23.1,85.0657142857,35.61,13.1571428571,27.7,9.55,35.6,22.4,13.0,-1.5590581673676098,21
iq,2004,44,2004-10-28,0.2953286,0.2312286,0.2604,0.3197714,298.441428571,299.942857143,312.3,292.2,48.5,87.87,74.01,12.3142857143,27.4,10.0,35.8,21.3,89.9,-1.0267962743077665,6
iq,2004,45,2004-11-04,0.4148857,0.3245571,0.2727429,0.3656714,299.504285714,300.785714286,309.2,294.3,67.0,84.8271428571,91.63,10.6571428571,28.35,12.35,34.9,21.8,101.4,-1.408619852600729,22
iq,2004,46,2004-11-11,0.3466857,0.3154143,0.2708571,0.3742,297.168571429,297.707142857,304.2,292.4,53.9,96.3542857143,74.68,5.92857142857,27.2,8.9,33.7,22.4,184.2,-1.8480650721577385,37
iq,2004,47,2004-11-18,0.2278714,0.1945,0.1909143,0.2095571,299.418571429,301.235714286,309.3,293.6,26.8,84.6114285714,74.08,11.6428571429,28.25,11.0,35.8,22.5,107.4,-1.303613651336754,33
iq,2004,48,2004-11-25,0.2153167,0.1672857,0.2026286,0.2191286,297.958571429,299.2,306.1,293.6,56.8,95.2514285714,71.98,7.91428571429,28.0,10.36,35.3,22.6,77.0,-2.646270221946131,18
iq,2004,49,2004-12-02,0.2019429,0.1593667,0.1590429,0.2410857,299.177142857,300.378571429,309.5,293.3,36.83,87.13,53.01,10.9571428571,27.9,11.0,34.1,22.4,64.0,-1.808781023109405,83
iq,2004,50,2004-12-09,0.3234286,0.3095143,0.2758286,0.3359,297.787142857,298.835714286,305.8,294.5,91.0,93.9385714286,70.04,6.5,27.711682881083874,10.176500718971695,34.03546020158699,21.79492638241237,9.9,-1.9722978691457622,116
iq,2004,51,2004-12-16,0.2611429,0.2033143,0.2437429,0.2363571,298.701428571,300.035714286,308.5,293.8,38.0,88.78,49.56,10.2142857143,28.375,9.65,34.0,22.6,128.3,-1.7208454624017846,32
iq,2004,52,2004-12-23,0.3648625,0.3266,0.4031125,0.3162,298.404285714,299.657142857,306.3,294.8,29.79,93.2528571429,109.83,8.22857142857,27.8,8.5,33.3,22.6,100.8,-2.8191351486240745,7
iq,2005,53,2005-01-01,0.26384921589511023,0.23878243511100106,0.25010828286050046,0.26675790614318773,297.869534801801,299.13299214607815,307.0823796751919,292.86671345474036,57.61018869174268,88.63919835416141,64.24583957298069,9.206618591494902,27.506499656440003,10.54882312338907,33.99568162375247,21.20259259314551,62.19895221522188,-0.4219876113407395,9
iq,2005,1,2005-01-08,0.3148429,0.1866286,0.3033,0.2704,298.162857143,300.007142857,307.9,293.5,61.61,93.0057142857,70.6,9.75714285714,28.5,9.1,33.2,23.0,74.9,-2.185519977896478,10
iq,2005,2,2005-01-15,0.3044143,0.3612571,0.3126,0.3156286,297.662857143,298.842857143,307.6,291.6,96.21,95.53,93.73,7.22857142857,28.4,10.4,34.2,22.5,232.1,-2.2229775655340736,5
iq,2005,3,2005-01-22,0.3459333,0.3118,0.291,0.3379714,300.068571429,301.564285714,308.7,295.0,26.7,83.3,60.52,11.3571428571,28.8666666667,11.1666666667,35.5,22.5,194.0,-2.0128585626329105,8
iq,2005,4,2005-01-29,0.3643667,0.2779143,0.2925571,0.2806857,299.648571429,301.107142857,308.1,294.9,42.24,87.3128571429,25.67,9.98571428571,28.8666666667,12.0666666667,35.1,22.1,0.0,-2.535222557233486,7
iq,2005,5,2005-02-05,0.1582286,0.16725,0.1518143,0.1266,299.061428571,300.828571429,308.4,295.3,47.3,89.4271428571,88.96,9.34285714286,28.525,10.725,35.4,22.2,3.8,-2.5110276303814283,8
iq,2005,6,2005-02-12,0.2151857,0.1728143,0.2623,0.2283571,296.752857143,297.692857143,304.4,294.2,56.8,95.9771428571,52.61,5.18571428571,27.4666666667,8.73333333333,32.8,21.4,70.4,-1.1165292239304552,11
iq,2005,7,2005-02-19,0.1995,0.2024571,0.2189,0.1806857,298.027142857,299.164285714,304.6,294.5,189.06,95.7485714286,125.35,6.98571428571,27.5,9.5,32.3,22.3,350.9,-2.953459663410028,6
iq,2005,8,2005-02-26,0.2011,0.2081429,0.2812143,0.2109,298.295714286,299.285714286,306.5,294.4,39.6,91.5771428571,46.98,7.85714285714,28.65,10.9,35.2,22.4,84.1,-1.9461214246373626,7
