city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,dew_humidity,total_cases
sj,1994,43,1994-10-29,0.10584035085428134,0.1264644407489044,0.15855611486387566,0.15179475888358596,298.811428571,298.857142857,300.5,297.5,64.85,85.4171428571,111.52,1.65714285714,27.6714285714,7.27142857143,32.8,23.3,39.2,-1.2868699351432449,333
sj,1994,44,1994-11-05,0.08454145763367116,0.08997643574550906,0.18195731557765704,0.17489445827505534,299.867142857,300.05,301.9,298.3,15.6,78.6857142857,5.41,2.32857142857,28.1571428571,6.84285714286,32.2,24.4,1.9,-0.7897061632099776,353
sj,1994,45,1994-11-12,0.06869023884323688,0.08375258861195434,0.1775468446613555,0.15317245630434684,299.297142857,299.128571429,301.5,297.2,36.6,80.0957142857,32.26,2.22857142857,27.3142857143,6.92857142857,31.7,22.2,54.5,-0.40378387532801174,410
sj,1994,46,1994-11-19,0.09403372052001835,0.11222724064941048,0.1878935474119885,0.17819430339050868,299.198571429,299.3,302.2,297.5,47.5,83.5842857143,32.17,1.77142857143,27.2857142857,7.31428571429,32.8,22.2,47.5,-1.2909104989662057,364
sj,1994,47,1994-11-26,0.0890909387618688,0.10274494055541794,0.1713874404678304,0.15863020848839327,299.422857143,299.457142857,301.9,297.6,23.7,83.5028571429,11.16,2.4,27.8571428571,7.6,33.9,23.3,49.3,-1.5788055076389624,359
sj,1994,48,1994-12-03,0.1034439906083282,0.10447990986722644,0.19085996660467863,0.17130518866519395,298.851428571,298.85,300.7,296.3,27.4,78.56,17.52,2.1,26.8857142857,7.57142857143,31.7,21.1,35.9,0.708512109539895,288
sj,1994,49,1994-12-10,0.09411367131809278,0.09622815979120602,0.15524109316253387,0.14363373265988244,297.808571429,297.95,299.4,296.6,106.09,85.57,45.95,1.5,26.3714285714,6.18571428571,30.0,22.2,58.2,0.147849979033169,221
sj,1994,50,1994-12-17,0.05607668153058931,0.07465264455112575,0.17382325075248595,0.16500607082579322,298.624285714,298.742857143,300.5,297.2,16.5,75.4557142857,0.0,2.28571428571,26.5857142857,7.47142857143,31.7,21.7,7.4,1.9286848162038461,149
sj,1994,51,1994-12-24,0.07550762065285177,0.08481972131000859,0.1726792057271691,0.16149507966324705,298.581428571,298.692857143,300.6,296.9,12.2,76.9142857143,0.0,2.72857142857,26.6428571429,8.18571428571,31.7,22.2,12.9,1.5458559435030335,112
sj,1995,52,1995-01-01,0.2438,0.045,0.2152556,0.1947778,298.838571429,299.107142857,301.5,296.7,30.4,82.8671428571,71.43,3.27142857143,27.3142857143,8.74285714286,32.8,22.2,9.2,-0.5290025854582163,154
sj,1995,1,1995-01-08,0.223075,0.2193333,0.2886167,0.2587429,297.33,297.4,300.1,294.7,12.5,75.8385714286,0.0,2.37142857143,25.7,7.68571428571,31.7,20.0,40.4,3.541448620313199,91
sj,1995,2,1995-01-15,0.10855756942440387,0.1416333,0.1755714,0.1716143,298.284285714,298.45,299.9,296.8,3.59,74.0471428571,0.0,2.35714285714,25.7714285714,7.68571428571,30.0,21.7,10.5,2.81861412379757,72
sj,1995,3,1995-01-22,-0.1193,-0.0359,0.2122571,0.2293714,296.584285714,296.707142857,299.1,295.0,32.88,79.5528571429,37.99,1.78571428571,24.7571428571,7.11428571429,28.9,20.0,29.0,3.4517641259303304,56
sj,1995,4,1995-01-29,0.05175,0.1268,0.1772286,0.1340714,297.592857143,298.014285714,300.5,295.0,6.2,78.33,0.0,3.62857142857,26.1285714286,9.04285714286,32.8,20.6,9.9,2.4841751048718854,46
sj,1995,5,1995-02-05,0.13664927836465246,0.1449,0.21726,0.2099429,297.35,297.65,300.2,295.6,43.3,81.4042857143,0.0,2.15714285714,25.5,7.28571428571,31.7,21.1,26.9,1.9863452227429754,37
sj,1995,6,1995-02-12,0.03233333,0.059325,0.1748857,0.1713857,297.855714286,298.014285714,300.5,295.2,3.6,74.6557142857,0.0,3.8,26.0857142857,9.61428571429,32.8,20.0,0.0,3.187165350003946,26
sj,1995,7,1995-02-19,0.0614,0.09446680453246259,0.1753143,0.2123286,298.221428571,298.464285714,300.5,295.8,10.07,77.0214285714,0.0,2.81428571429,26.6285714286,8.65714285714,32.2,20.6,2.8,2.0389403878166674,17
sj,1995,8,1995-02-26,0.0935,0.06486667,0.1020143,0.1254143,297.508571429,297.514285714,299.4,295.9,29.08,76.6342857143,0.0,1.97142857143,25.9285714286,7.28571428571,31.7,21.7,29.5,3.0620338589101985,17
sj,1995,9,1995-03-05,0.07355,0.06865,0.12292,0.10996,297.175714286,297.257142857,299.5,295.4,50.73,79.8171428571,0.0,2.42857142857,25.2428571429,8.4,30.6,20.0,51.7,2.613492525294792,20
sj,1995,10,1995-03-12,0.14535,0.079575,0.1823429,0.1864857,297.081428571,297.278571429,299.4,295.2,36.42,82.0528571429,0.0,2.07142857143,25.5,7.05714285714,30.0,21.1,16.9,2.114579819686235,11
sj,1995,11,1995-03-19,0.0739,0.1150667,0.1452,0.1547429,297.11,297.085714286,299.6,294.6,18.6,77.02,19.43,2.05714285714,25.2571428571,6.75714285714,31.7,21.1,16.5,3.4415561157544805,7
sj,1995,12,1995-03-26,0.031,0.23165,0.2074333,0.2497143,296.48,296.707142857,300.4,294.0,6.7,69.8614285714,0.0,3.3,24.6285714286,8.41428571429,31.7,18.9,2.3,6.277796672428599,16
sj,1995,13,1995-04-02,0.19862,0.259575,0.24515,0.3054571,296.887142857,297.042857143,300.0,293.5,4.6,67.3642857143,0.0,4.0,25.2428571429,7.75714285714,30.0,20.0,4.1,6.562307535398282,14
sj,1995,14,1995-04-09,0.2107755005192029,0.2494,0.2327857,0.2684143,297.665714286,297.921428571,300.9,294.6,0.0,73.4,0.0,3.61428571429,25.9714285714,8.95714285714,32.8,19.4,0.0,3.7574443390453287,16
sj,1995,15,1995-04-16,0.05136611736730323,0.03495,0.1719143,0.1489429,298.56,298.742857143,300.6,296.9,2.1,77.6057142857,5.43,2.82857142857,27.2857142857,7.78571428571,32.8,22.8,0.0,1.3569159807118847,5
sj,1995,16,1995-04-23,0.1017,0.1127,0.2601571,0.2366143,297.83,298.007142857,300.2,296.0,19.6,77.3214285714,6.44,2.61428571429,26.6571428571,7.3,32.8,21.1,72.0,2.424436270900471,2
sj,1995,17,1995-04-30,0.1281,0.150025,0.2205429,0.1873,297.511428571,297.685714286,300.2,295.8,2.7,71.9371428571,0.0,2.65714285714,26.3285714286,6.65714285714,31.1,21.7,1.0,4.385674465218851,6
sj,1995,18,1995-05-07,0.14977407777451113,0.1521,0.2145429,0.1579714,298.788571429,299.071428571,301.6,297.3,4.1,76.0728571429,20.96,2.94285714286,27.8428571429,9.14285714286,34.4,22.2,2.8,1.536662919107092,5
sj,1995,19,1995-05-14,0.14345,0.1115,0.1990714,0.1708857,299.131428571,299.357142857,301.8,297.0,9.0,80.2614285714,9.01,3.0,27.7714285714,7.3,34.4,22.8,29.7,-0.1825290949459866,4
sj,1995,20,1995-05-21,0.0363,0.096525,0.1664333,0.1605714,298.995714286,299.085714286,301.7,297.1,17.4,80.8657142857,119.62,2.85714285714,26.9142857143,6.27142857143,31.1,21.7,101.6,-0.13705821687170008,3
sj,1995,21,1995-05-28,0.0322,0.1621333,0.2318286,0.2402714,299.454285714,299.578571429,301.7,297.3,17.3,81.4471428571,204.62,2.32857142857,27.2285714286,7.34285714286,31.7,22.2,97.5,-0.9998154748101307,4
sj,1995,22,1995-06-04,0.1470314262034318,0.2412,0.1024714,0.1095714,299.602857143,299.607142857,302.0,298.1,20.33,80.7271428571,178.89,1.95714285714,27.7,7.32857142857,33.3,23.3,9.1,-0.9977951932149759,16
sj,1995,23,1995-06-11,0.15495,0.0278,0.2666143,0.2119,298.688571429,298.65,300.2,297.5,86.8,84.3457142857,106.04,1.64285714286,27.3,7.14285714286,31.1,22.8,35.5,-0.7431427702129348,8
sj,1995,24,1995-06-18,0.08955,0.0797,0.1817143,0.1559857,299.828571429,299.9,301.4,298.4,16.57,79.1371428571,20.16,2.31428571429,27.7714285714,7.47142857143,32.8,22.8,43.5,-0.8452106132451026,7
sj,1995,25,1995-06-25,0.22135,0.2174,0.2199714,0.1920429,300.115714286,300.142857143,302.3,298.2,35.24,81.34,26.56,2.0,28.8428571429,7.37142857143,33.3,24.4,10.5,-1.8988699697327058,10
sj,1995,26,1995-07-02,0.2319333,0.2115,0.2412286,0.2656857,300.68,300.807142857,302.7,298.7,13.7,79.38,2.04,2.75714285714,29.2142857143,6.34285714286,33.9,24.4,15.8,-2.089917432380678,14
sj,1995,27,1995-07-09,0.3093,0.2909,0.2370571,0.2420429,301.007142857,301.092857143,303.2,298.6,9.22,75.0657142857,41.18,3.04285714286,29.6571428571,7.82857142857,34.4,25.0,16.0,-1.2149803372784143,7
sj,1995,28,1995-07-16,0.16215097143943957,0.17265,0.24245,0.2196714,299.944285714,299.978571429,302.0,298.5,60.59,81.96,25.89,1.95714285714,29.2857142857,7.6,34.4,24.4,21.4,-1.840291487118486,9
sj,1995,29,1995-07-23,0.1175,0.10775,0.1555714,0.1664857,300.401428571,300.664285714,302.8,299.0,38.3,81.09,36.58,2.72857142857,29.2285714286,7.3,33.9,25.0,30.6,-2.269858191592995,11
sj,1995,30,1995-07-30,0.11367936477317109,0.1898,0.0942,0.1322286,299.988571429,299.957142857,302.3,298.6,62.31,85.0885714286,101.64,1.6,28.5571428571,6.57142857143,33.3,23.9,43.3,-2.8487610046105796,23
sj,1995,31,1995-08-06,0.0632,0.09466667,0.1584857,0.2030286,300.0,300.0,302.5,298.4,102.4,84.3757142857,60.71,2.08571428571,28.7,6.75714285714,33.9,23.9,30.1,-2.6801692264403885,17
sj,1995,32,1995-08-13,0.047,0.047,0.1991833,0.1653571,300.262857143,300.285714286,302.4,298.6,40.3,80.3971428571,19.79,2.14285714286,29.0,6.81428571429,33.9,23.3,27.3,-1.844516180386418,19
sj,1995,33,1995-08-20,0.08396667,0.0917,0.1771571,0.1886714,300.554285714,300.685714286,303.8,298.2,17.7,82.6257142857,4.05,3.34285714286,30.0714285714,6.94285714286,34.4,25.6,8.7,-2.9236955624878322,24
sj,1995,34,1995-08-27,0.1131,0.0862,0.1374,0.1324714,299.952857143,299.985714286,301.9,298.1,96.1,83.4914285714,75.11,2.11428571429,28.4285714286,7.65714285714,33.3,23.3,66.0,-2.332525692495207,17
sj,1995,35,1995-09-03,0.0326,0.07256667,0.17236,0.1968143,300.174285714,300.242857143,302.4,298.5,55.21,82.2257142857,35.83,2.22857142857,29.1142857143,5.92857142857,32.2,24.4,12.8,-2.3013130796496477,28
sj,1995,36,1995-09-10,0.1071,0.1836,0.18515,0.1699571,301.218571429,301.35,303.9,298.2,8.6,78.1457142857,20.23,3.7,29.5714285714,7.91428571429,34.4,23.9,20.4,-2.508406505211458,40
sj,1995,37,1995-09-17,0.0568,0.0546,0.1436857,0.1392,300.21,300.2,302.2,298.1,122.7,82.9114285714,40.29,2.37142857143,29.3714285714,7.44285714286,35.0,24.4,77.1,-2.608502521184552,33
sj,1995,38,1995-09-24,0.1186333,0.0846,0.1810167,0.2176167,300.067142857,300.135714286,302.5,298.3,82.5,83.3142857143,121.4,2.44285714286,29.5857142857,6.91428571429,35.6,25.0,71.2,-2.47511546437205,31
sj,1995,39,1995-10-01,0.1068,0.08366667,0.092,0.09934286,300.155714286,300.207142857,301.8,298.7,11.6,81.8542857143,36.72,1.9,29.9571428571,7.28571428571,34.4,25.6,13.3,-2.144523188381168,33
sj,1995,40,1995-10-08,0.2808,0.2151,0.1463429,0.1295571,299.781428571,299.728571429,301.9,297.2,74.5,83.1357142857,68.18,2.28571428571,28.0571428571,6.77142857143,32.2,23.9,45.6,-1.988971177541719,29
sj,1995,41,1995-10-15,0.040825,0.0966,0.1316,0.1375429,299.54,299.564285714,301.4,298.0,53.98,84.2071428571,45.63,1.81428571429,28.3857142857,6.92857142857,32.2,24.4,19.1,-1.9658009277705748,30
sj,1995,42,1995-10-22,0.033625,0.09466,0.09144286,0.1194429,299.794285714,299.842857143,301.8,297.8,40.8,80.6642857143,55.67,2.02857142857,27.8428571429,7.17142857143,33.9,23.3,39.1,-1.2656230571913916,36
sj,1995,43,1995-10-29,0.10660800173583063,0.1326,0.1581857,0.1374429,299.441428571,299.421428571,301.8,297.6,46.4,83.2142857143,54.74,2.38571428571,27.4714285714,7.25714285714,32.2,23.3,53.6,-1.549642249587883,48
sj,1995,44,1995-11-05,0.2346,0.07825,0.2700714,0.2854286,299.772857143,299.942857143,302.3,298.1,40.4,80.8642857143,30.3,3.0,28.0428571429,7.64285714286,33.9,23.3,13.5,-1.3061643687091744,40
sj,1995,45,1995-11-12,0.0174,0.02905,0.2089143,0.2354857,299.097142857,299.285714286,301.1,297.5,32.4,79.4042857143,0.0,1.91428571429,27.2285714286,6.87142857143,31.7,23.3,53.6,0.11953695991899972,28
sj,1995,46,1995-11-19,0.0406,0.07475,0.19625,0.1903429,299.622857143,299.807142857,301.9,297.8,9.9,77.6385714286,24.86,2.55714285714,27.1571428571,7.18571428571,31.1,22.8,2.8,-0.10375748466019437,36
sj,1995,47,1995-11-26,0.0334,0.1148667,0.2400143,0.2549,299.275714286,299.4,301.4,297.7,12.7,78.1414285714,90.49,2.22857142857,27.3142857143,7.31428571429,32.2,22.8,5.9,0.22049290613009617,19
sj,1995,48,1995-12-03,0.08004659290844351,0.076375,0.2411714,0.1688714,299.452857143,299.55,301.4,298.0,13.69,80.6771428571,20.21,2.07142857143,27.2,7.54285714286,33.3,22.8,13.5,-0.778599458224783,34
sj,1995,49,1995-12-10,0.1154,0.135,0.2653,0.2371143,299.201428571,299.4,300.8,297.6,12.8,76.3328571429,0.0,2.25714285714,27.0142857143,7.65714285714,31.1,22.2,14.9,0.877162034321927,23
sj,1995,50,1995-12-17,-0.0139,0.01473333,0.1795,0.1348,298.461428571,298.578571429,300.3,297.4,23.6,79.9857142857,0.0,1.84285714286,26.6142857143,7.08571428571,30.6,22.2,20.9,0.8175782565961981,17
sj,1995,51,1995-12-24,0.05356930630869705,0.03596667,0.1808571,0.1116571,298.194285714,298.221428571,300.1,296.5,40.3,77.6371428571,0.0,1.7,25.7142857143,5.85714285714,30.0,22.2,53.9,1.8740984428764635,17
sj,1996,1,1996-01-01,0.014,0.01086667,0.09192857,0.1204429,297.412857143,297.457142857,299.5,295.9,57.0,84.1357142857,6.35,1.65714285714,25.1857142857,4.84285714286,28.3,21.7,46.5,1.1065657794169201,23
sj,1996,2,1996-01-08,0.1514333,0.1262333,0.1842429,0.1828,298.528571429,298.628571429,300.6,296.7,9.32,79.3214285714,15.0,2.45714285714,26.2571428571,7.64285714286,31.1,21.7,24.6,0.9307818771092254,14
sj,1996,3,1996-01-15,0.0149,0.07636667,0.1466571,0.1969857,297.752857143,297.864285714,299.6,295.9,50.3,82.5157142857,55.68,2.07142857143,25.9714285714,6.88571428571,31.1,21.7,40.6,1.0782236878071667,20
sj,1996,4,1996-01-22,0.0958,0.1381,0.2194571,0.2229,297.422857143,297.485714286,299.7,296.1,44.85,80.4771428571,60.67,1.94285714286,25.5857142857,5.85714285714,28.9,22.2,47.7,2.1084317545280036,13
sj,1996,5,1996-01-29,0.0627,0.1475333,0.2058429,0.2097286,296.628571429,296.757142857,298.2,295.0,28.6,75.6928571429,0.0,1.94285714286,24.7857142857,6.02857142857,28.3,20.0,32.0,4.45631649269003,23
sj,1996,6,1996-02-05,0.02765,0.04075,0.1646,0.1686857,297.307142857,297.435714286,299.4,295.7,11.9,74.9614285714,0.0,2.15714285714,25.1571428571,6.81428571429,29.4,21.1,10.8,3.7850234116004624,20
sj,1996,7,1996-02-12,0.06895,0.13685,0.2188143,0.2143,297.625714286,297.685714286,299.9,295.0,15.45,79.6642857143,29.3,2.22857142857,25.3142857143,7.44285714286,31.1,21.1,25.5,2.053942290905435,16
sj,1996,8,1996-02-19,0.06541698781205874,0.0583,0.1627857,0.1252143,297.882857143,298.092857143,300.0,296.1,16.7,77.7828571429,7.2,2.72857142857,25.9714285714,7.71428571429,31.7,21.1,22.1,2.240687532621076,16
sj,1996,9,1996-02-26,0.076,0.108975,0.2699333,0.2227714,297.598571429,297.707142857,299.6,296.0,15.67,79.1985714286,177.58,2.3,25.5571428571,7.21428571429,29.4,21.1,4.6,2.215535765826281,23
sj,1996,10,1996-03-04,0.10696724606338215,0.11005,0.1926667,0.1776429,297.292857143,297.478571429,299.6,295.5,3.2,73.06,9.96,2.52857142857,25.5714285714,7.91428571429,30.6,20.6,3.3,4.361508610933546,14
sj,1996,11,1996-03-11,0.03786667,0.0368,0.1764286,0.1658571,297.988571429,298.178571429,299.9,296.6,8.6,76.4828571429,0.0,2.21428571429,26.2428571429,7.2,31.1,21.7,12.7,2.467114156249189,15
sj,1996,12,1996-03-18,0.07713333,0.1118,0.1855286,0.2112714,297.428571429,297.6,300.6,295.2,28.0,80.6471428571,0.0,2.54285714286,26.2,7.7,32.2,22.2,14.2,2.0670305135470506,4
sj,1996,13,1996-03-25,-0.037137202779574,-0.0457,0.1378857,0.1538429,298.188571429,298.364285714,300.4,296.7,2.8,73.4257142857,0.0,2.92857142857,26.4,9.02857142857,32.2,20.6,0.5,3.0972288896705784,5
sj,1996,14,1996-04-01,0.0448,0.024225,0.0851,0.1079429,297.21,297.407142857,300.3,295.4,28.8,79.02,0.0,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,2.7892667370762267,5
sj,1996,15,1996-04-08,0.0497,0.1488,0.1627286,0.1776429,298.135714286,298.207142857,300.8,296.3,27.9,79.7757142857,49.18,2.52857142857,26.2285714286,7.68571428571,32.2,21.7,80.5,1.326650517211791,11
sj,1996,16,1996-04-15,0.08893333,0.12235,0.2162143,0.2278286,297.852857143,298.092857143,300.7,295.7,24.22,78.3114285714,46.16,2.3,26.1285714286,6.72857142857,32.2,21.1,8.9,2.1266821284109194,11
sj,1996,17,1996-04-22,0.08266330523590248,0.1078,0.1786857,0.1805143,298.228571429,298.464285714,300.4,297.0,10.9,74.1714285714,0.0,2.38571428571,26.1285714286,6.4,30.0,22.2,8.2,2.831634509301006,7
sj,1996,18,1996-04-29,0.3144667,0.1974,0.2231,0.2046286,298.007142857,298.092857143,299.8,296.6,21.5,76.3942857143,5.63,1.84285714286,26.0142857143,6.62857142857,30.0,22.2,25.6,2.4862438415647237,4
sj,1996,19,1996-05-06,-0.0464,-0.0384,0.0964,0.09445714,297.71,297.8,299.4,296.3,11.1,74.7928571429,0.0,2.17142857143,25.4428571429,6.32857142857,29.4,21.7,10.6,3.334607160701849,6
sj,1996,20,1996-05-13,0.05640791693065772,0.07175,0.1463,0.1586429,297.595714286,297.628571429,300.1,296.2,68.2,82.84,21.7,1.71428571429,25.8428571429,5.54285714286,29.4,22.2,44.8,1.2338532270857616,5
sj,1996,21,1996-05-20,0.0339,0.0557,0.2153167,0.21815,298.658571429,298.921428571,300.7,297.4,17.9,82.78,44.07,2.44285714286,26.7285714286,6.34285714286,30.6,22.8,0.8,-0.23403174502587837,2
sj,1996,22,1996-05-27,0.09985,0.1066,0.1409857,0.1087857,299.441428571,299.592857143,301.8,297.5,21.71,82.7514285714,68.06,2.81428571429,28.1142857143,6.91428571429,33.3,23.3,9.4,-1.3463083479954279,4
sj,1996,23,1996-06-03,0.0529,0.080075,0.1793143,0.1579,299.254285714,299.192857143,301.4,297.9,24.38,82.3685714286,137.06,2.07142857143,27.8142857143,7.02857142857,32.2,23.9,2.3,-0.9946630148698004,2
sj,1996,24,1996-06-10,0.0986,0.0893,0.12375,0.13545,298.742857143,298.828571429,300.6,297.5,43.3,82.2357142857,27.82,2.02857142857,26.9428571429,5.98571428571,31.1,23.3,40.9,-0.17332637988168814,4
sj,1996,25,1996-06-17,0.07125,0.0646,0.1461,0.1561714,298.49,298.564285714,300.8,297.1,73.7,83.3228571429,47.93,1.92857142857,26.4428571429,5.8,30.6,22.8,84.6,-0.17842069398492774,6
sj,1996,26,1996-06-24,0.16555,0.1205,0.1861857,0.1705857,299.641428571,299.707142857,301.8,297.6,22.5,80.9071428571,15.99,2.24285714286,27.6857142857,5.92857142857,32.8,23.3,19.3,-1.0745852851407298,6
sj,1996,27,1996-07-01,0.09830497347970812,0.07375,0.2217833,0.1834333,299.581428571,299.685714286,301.5,297.5,23.9,80.0614285714,6.01,1.97142857143,27.9428571429,6.37142857143,32.2,24.4,5.9,-0.744109301456718,4
sj,1996,28,1996-07-08,0.05763333,0.07825,0.1641167,0.1680333,299.734285714,299.835714286,302.0,297.9,35.23,81.8357142857,24.35,2.24285714286,28.0142857143,6.37142857143,32.8,23.3,43.5,-1.493788922561094,6
sj,1996,29,1996-07-15,0.1121,0.095425,0.1674286,0.1645429,299.018571429,299.064285714,301.4,297.1,123.2,84.3228571429,97.22,2.24285714286,27.2714285714,5.62857142857,31.1,23.9,53.6,-1.1806161634856205,11
sj,1996,30,1996-07-22,0.0038,-0.0106,0.14715,0.1767833,299.714285714,299.964285714,302.0,298.0,15.8,79.1985714286,14.89,2.32857142857,27.5142857143,5.47142857143,31.1,23.9,9.9,-0.669271653988021,16
sj,1996,31,1996-07-29,0.09683333,0.115,0.1986143,0.2044429,299.394285714,299.457142857,301.4,297.5,39.1,81.91,41.78,2.2,27.1714285714,5.15714285714,30.0,23.9,79.3,-1.008708077383102,9
sj,1996,32,1996-08-05,0.046103929781283526,0.05435,0.1329714,0.1440857,299.137142857,299.121428571,300.7,297.7,67.71,85.01,34.04,1.7,27.6714285714,5.34285714286,30.6,24.4,31.9,-1.5735173734223518,12
sj,1996,33,1996-08-12,0.0795,0.0291,0.14252,0.2317,299.651428571,299.792857143,301.8,298.1,29.2,80.9357142857,19.92,2.61428571429,28.0142857143,6.12857142857,31.7,22.8,14.3,-1.106832267000904,13
sj,1996,34,1996-08-19,0.11362759671361111,0.09555,0.3094667,0.2312,298.984285714,299.042857143,300.7,297.6,68.7,84.3442857143,110.91,1.97142857143,26.7857142857,6.62857142857,31.1,22.8,80.6,-1.1724671994763503,27
sj,1996,35,1996-08-26,0.01203333,0.07396667,0.2981857,0.3126,299.945714286,300.035714286,302.4,298.0,33.7,79.2728571429,15.74,2.55714285714,27.7571428571,6.21428571429,33.3,23.9,22.6,-1.000888607763519,21
sj,1996,36,1996-09-02,0.0364,0.03065,0.1729,0.1757857,300.372857143,300.742857143,303.3,298.6,21.95,81.54,10.59,3.45714285714,28.4857142857,5.87142857143,33.3,23.3,35.1,-2.4074699409697673,19
sj,1996,37,1996-09-09,0.1043,0.1068,0.1678667,0.1728,299.802857143,299.885714286,301.5,297.8,89.24,81.9857142857,63.31,1.8,27.9428571429,6.51428571429,32.8,23.3,51.1,-1.7183600115080928,17
sj,1996,38,1996-09-16,0.04379336382007004,0.02845,0.1504286,0.1078167,299.482857143,299.442857143,301.3,297.6,151.7,85.69,243.55,1.82857142857,27.0428571429,5.82857142857,31.7,22.8,305.9,-2.329529188355219,24
sj,1996,39,1996-09-23,0.04044,0.00445,0.1859,0.1818857,300.32,300.442857143,302.3,299.1,19.32,82.6385714286,59.12,1.88571428571,27.8714285714,6.35714285714,32.8,23.9,7.3,-2.613296414168562,27
sj,1996,40,1996-09-30,-0.0385,0.06813333,0.1651286,0.1952143,300.018571429,300.207142857,302.4,298.6,27.2,79.1771428571,27.58,2.1,27.4142857143,5.88571428571,31.1,23.9,20.9,-1.1443092365368193,30
sj,1996,41,1996-10-07,-0.0066,-0.0355,0.2071833,0.2196167,299.962857143,300.114285714,302.3,298.1,23.54,81.26,28.18,2.54285714286,27.2857142857,6.24285714286,31.7,23.3,17.6,-1.7030867597957193,29
sj,1996,42,1996-10-14,0.04541618150140003,0.0609,0.2202286,0.2358,299.804285714,299.842857143,301.8,298.2,23.7,79.9571428571,4.62,2.17142857143,27.5714285714,6.64285714286,31.7,23.3,8.9,-1.089781009046565,25
sj,1996,43,1996-10-21,-0.0969,-0.0902,0.1490143,0.1663143,300.344285714,300.464285714,302.1,298.7,7.1,80.7342857143,17.37,2.64285714286,29.0428571429,7.38571428571,33.9,24.4,6.6,-2.0890671935148157,35
sj,1996,44,1996-10-28,0.00525,0.0158,0.1809429,0.1463571,299.251428571,299.342857143,302.3,297.7,65.2,81.13,16.06,2.08571428571,27.0428571429,6.1,31.1,21.7,28.9,-0.6159813062941114,33
sj,1996,45,1996-11-04,-0.05675,-0.00865,0.1236143,0.1353,299.168571429,299.235714286,301.5,297.5,59.22,84.1114285714,51.59,2.04285714286,26.8428571429,6.28571428571,31.1,22.2,35.6,-1.3918276812384889,30
sj,1996,46,1996-11-11,-0.03006667,0.0881,0.07505714,0.098,298.245714286,298.214285714,299.7,296.8,219.9,83.64,34.32,1.8,26.1571428571,6.02857142857,30.0,22.2,25.0,0.03560319846291523,29
sj,1996,47,1996-11-18,0.025400128764141883,0.039525,0.06076667,0.0578,298.477142857,298.557142857,300.5,296.8,113.55,83.3971428571,42.76,1.6,25.8714285714,5.6,29.4,22.2,88.3,-0.2037759728978425,31
sj,1996,48,1996-11-25,0.08875027910970168,0.1038667,0.1649714,0.1447714,298.197142857,298.421428571,300.5,296.6,49.0,86.0714285714,65.18,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,-0.5676205251567081,29
sj,1996,49,1996-12-02,-0.1171,-0.01016667,0.2602714,0.2308429,297.642857143,297.678571429,299.7,295.6,20.57,75.2928571429,0.0,1.9,25.0142857143,5.05714285714,28.3,21.7,19.6,3.247492766293415,22
sj,1996,50,1996-12-09,0.03677224981287175,0.0495,0.1559143,0.176,297.827142857,297.978571429,300.6,295.2,3.8,73.2528571429,0.0,2.75714285714,24.8,6.57142857143,30.0,20.6,3.1,3.5947583499765154,27
sj,1996,51,1996-12-16,0.11753235975905163,0.1639,0.1702286,0.1818571,296.635714286,296.771428571,299.1,295.6,40.7,79.3728571429,0.0,1.82857142857,24.9571428571,4.7,28.9,21.1,25.4,3.4453834767909663,24
sj,1996,52,1996-12-23,0.0214,0.0214,0.156975,0.1470375,297.031428571,297.114285714,299.0,294.5,3.93,71.0628571429,0.0,2.48571428571,24.5142857143,5.78571428571,27.8,19.4,4.0,5.242814094551063,26
sj,1997,1,1997-01-01,0.1526333,0.1094,0.2077429,0.1732857,299.677142857,299.821428571,301.5,297.7,3.24,75.6785714286,0.0,2.35714285714,26.6285714286,7.71428571429,31.7,21.7,0.5,0.42568234247471254,29
sj,1997,2,1997-01-08,0.19420272432731345,0.1839,0.2683714,0.1435857,297.188571429,297.428571429,299.2,295.6,24.14,80.3,0.0,2.37142857143,24.6714285714,5.64285714286,27.8,21.1,29.0,2.4518699771746197,22
sj,1997,3,1997-01-15,-0.1459,0.0338,0.2233714,0.2170857,297.568571429,297.664285714,299.4,296.1,7.79,74.94,0.0,2.24285714286,24.3857142857,6.65714285714,28.9,19.4,0.6,3.4769158933578157,33
sj,1997,4,1997-01-22,0.0495,0.07316667,0.1704714,0.1861429,297.485714286,297.742857143,300.9,295.2,23.5,80.0928571429,6.65,3.14285714286,24.9,6.42857142857,28.9,21.1,2.0,2.1438496786721286,24
sj,1997,5,1997-01-29,0.0451,0.04505,0.1107571,0.1018,296.741428571,296.842857143,298.9,295.3,81.3,82.3885714286,66.05,1.82857142857,24.6285714286,4.68571428571,28.3,21.1,58.9,2.5186846435382666,30
sj,1997,6,1997-02-05,0.04245,0.03413333,0.1372714,0.1156857,297.27,297.407142857,299.1,295.8,14.3,75.0757142857,53.52,2.07142857143,23.7,6.1,27.8,19.4,49.5,3.789044592750316,20
